,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats
645,15,0.024779756429683466,2,1,1,12.3,1796.0,185.0,5
1669,17,-0.4244425472577701,2,2,1,13.24,1598.0,102.57,5
814,8,0.20838019893921172,3,2,2,13.1,2446.0,75.0,10
3330,17,-0.172439791530662,3,2,1,20.5,1598.0,105.0,5
5467,14,-0.39157262259771247,2,2,1,18.2,1061.0,64.0,5
3829,18,-0.3039194901708923,3,2,1,15.1,2179.0,140.0,7
5379,19,-0.15052650842395693,2,2,2,18.6,1197.0,81.83,5
1570,15,-0.31692502369472175,2,1,2,14.74,1991.0,181.03,5
2801,21,-0.05975073315443127,2,1,1,22.5,999.0,67.0,5
1476,17,-0.08478665910384178,3,1,1,23.8,1998.0,112.0,5
511,13,0.23544310357599246,2,2,1,17.92,1086.0,62.1,5
3554,18,-0.4353991888111226,2,2,1,17.43,1396.0,105.5,5
5726,18,0.3425223614769067,3,2,1,12.05,2179.0,120.0,8
5623,20,-0.39176984214567284,2,1,1,13.0,1591.0,121.3,5
1386,23,-0.4422690030650746,3,1,1,22.48,1995.0,187.74,5
4279,18,0.002866473322978414,3,2,1,25.8,1498.0,98.6,5
3135,17,-0.26425644774775614,2,2,2,17.01,1591.0,121.3,5
2723,19,-0.058030540430554924,2,2,1,16.8,1497.0,116.3,5
3274,16,-0.14918979815444794,3,2,1,23.5,1498.0,88.7,5
1592,20,-0.3394737920115212,2,2,1,22.0,1197.0,81.8,5
1372,21,-0.3560073641155302,2,2,1,15.29,1591.0,121.3,5
1854,19,0.07592535920073305,3,2,1,19.87,1461.0,83.8,5
5059,21,0.000992887617355132,3,2,1,24.3,1248.0,88.5,5
5671,22,-0.4241576745773829,2,1,1,19.0,1199.0,88.7,5
5425,19,-0.0037403815336931588,3,2,1,24.0,1120.0,70.0,5
924,14,0.18912937972997135,2,1,2,11.3,2360.0,170.0,5
4390,17,0.23584849931346652,2,2,1,21.1,1197.0,85.8,5
1562,19,-0.41348590570441757,3,1,1,12.07,2967.0,241.4,7
1475,20,-0.5120956796845902,2,2,1,21.4,1197.0,83.1,5
1265,17,-0.15052650842395693,3,1,1,17.32,1968.0,184.0,5
1550,20,0.45208877701043193,3,2,1,23.4,1248.0,74.0,5
2976,14,0.39182724846699307,3,2,2,21.9,1396.0,90.0,5
5779,17,-0.04096009289043169,3,2,2,20.54,1598.0,103.6,5
450,21,-0.3566757192502847,2,2,1,18.6,1197.0,81.83,5
1652,21,-0.5997488121114105,3,1,1,13.6,1999.0,177.0,5
3478,17,-0.20530971619071955,3,2,2,22.7,1582.0,126.24,5
2649,19,-0.32583277327759735,3,2,1,27.4,1498.0,98.6,5
3876,13,0.07366829104074243,2,1,3,11.1,2354.0,142.0,5
2135,13,0.12909794065915287,2,1,2,10.9,2497.0,215.0,5
4900,11,0.13434617196320872,2,1,1,17.0,1086.0,63.0,5
4391,17,0.7325788007762565,3,2,1,21.64,1461.0,84.8,5
3128,16,-0.3899072130816029,2,2,1,15.6,1196.0,70.02,5
4323,12,0.2877391537101441,2,2,1,16.51,1586.0,103.2,5
177,18,-0.32583277327759735,3,2,1,22.54,1396.0,88.73,5
2327,19,-0.008813306572895379,3,2,1,18.2,1248.0,73.74,8
913,21,-0.20182550417675346,3,1,1,14.16,1968.0,174.3,5
1149,20,-0.07742379597998889,2,2,1,19.5,1199.0,88.76,5
3460,19,-0.340865285488797,2,2,1,18.7,1199.0,88.7,5
3163,23,-0.4830824928513128,3,2,1,12.62,2198.0,158.0,7
916,14,0.7807880236110076,3,2,1,19.3,1248.0,73.9,5
3254,22,-0.5461050950661965,2,2,1,19.0,1194.0,94.68,5
133,18,0.3260873991468779,2,2,1,24.07,998.0,67.1,5
136,14,0.3905672346883575,2,2,2,19.7,796.0,46.3,5
2252,19,-0.06342120807480436,2,2,1,14.0,796.0,35.0,5
1240,17,-0.4217253001525386,3,2,1,21.1,1248.0,73.9,5
5220,19,-0.4800475031410341,2,2,1,18.5,1197.0,82.9,5
3966,20,0.6712216080774824,3,2,1,15.1,2179.0,140.0,7
5845,17,-0.2600929239574822,3,1,1,16.73,2993.0,218.0,5
4430,21,-0.5120956796845902,2,2,1,22.7,799.0,53.0,5
1520,18,0.39730556924366933,3,2,1,21.64,1461.0,84.8,5
4751,21,-0.4753251906315392,2,2,1,18.9,1197.0,81.86,5
956,16,0.13434617196320872,3,2,1,23.0,1396.0,90.0,5
5193,18,0.2219993043900289,3,2,1,24.0,1120.0,70.0,5
4636,13,0.049695159322007104,2,2,2,15.0,1586.0,104.68,5
658,11,0.33156571992355416,2,2,1,13.4,1794.0,125.0,5
1063,11,0.48495870167048954,3,2,1,13.93,2179.0,138.0,7
5464,22,-0.3434181829707281,3,2,1,15.4,2179.0,120.0,7
1730,20,-0.4463558303644751,2,2,1,19.1,1197.0,85.8,5
5373,21,-0.15596100263441978,3,2,1,23.4,1248.0,74.0,5
3753,17,0.1442509759274394,3,2,1,24.0,1120.0,70.0,5
5886,19,-0.39157262259771247,2,1,1,15.63,1499.0,110.4,5
2944,14,0.18912937972997135,3,2,1,18.8,1248.0,90.0,5
291,19,0.05764968108974104,3,1,1,18.48,1995.0,177.0,5
4899,18,-0.19435307463736703,3,1,1,14.84,2143.0,170.0,5
2772,15,0.03135374136169498,2,2,1,17.1,1591.0,121.3,5
4313,20,-0.2600929239574822,2,1,1,20.51,998.0,67.0,5
3927,21,-0.43084122592492796,2,2,1,21.56,1462.0,103.25,5
296,19,0.20853359192095866,3,1,1,19.27,2143.0,170.0,5
2194,15,-0.4901823965778852,2,2,2,17.5,1197.0,85.8,5
2211,17,-0.2042140520353843,3,1,1,14.84,2143.0,170.0,5
1816,23,-0.34403175489771587,2,2,1,18.6,1197.0,81.83,5
5919,19,-0.5559222458980003,2,1,1,12.5,5000.0,488.1,2
1904,16,-0.19033198718728667,3,1,1,15.8,2148.0,170.0,5
5218,17,-0.10669994221054684,3,1,1,8.2,2993.0,245.0,4
1486,13,0.16721609662326628,3,1,1,15.5,1896.0,105.0,5
992,20,-0.5437932436984392,2,2,1,20.4,1197.0,81.8,5
3271,12,-0.2571565440211837,2,2,2,0.0,1086.0,62.0,5
4932,18,-0.08331846913569255,3,2,1,24.0,1120.0,70.0,5
353,18,0.10147624730315113,3,2,1,22.7,1498.0,89.84,5
3967,22,-0.45731247191782765,2,2,1,18.6,1197.0,81.83,5
2989,18,-0.36503563675549267,2,2,1,22.5,998.0,67.04,5
15,18,0.5616551925439572,3,2,1,13.5,2477.0,175.56,7
491,20,-0.2929628486175398,3,1,1,17.01,1582.0,126.2,5
5836,16,0.21652098361335265,3,2,1,22.07,1199.0,73.9,5
1809,16,0.26582587060343904,3,1,1,11.74,2987.0,254.8,5
5048,12,0.024779756429683466,2,2,2,17.5,1198.0,70.0,5
5603,17,-0.24475362578278867,3,1,1,7.5,4806.0,394.3,4
1528,9,2.635988484707764,3,2,1,12.8,2494.0,102.0,8
3493,17,-0.19435307463736703,2,1,1,12.37,2359.0,198.25,5
3687,21,-0.08989245406770406,2,1,1,17.21,1197.0,103.5,5
4207,19,0.26582587060343904,3,2,1,16.0,2179.0,140.0,7
211,16,0.6475223923975809,3,2,2,22.32,1582.0,126.32,5
6009,19,-0.27652788628751096,2,1,1,19.16,2494.0,158.2,5
343,20,-0.15052650842395693,3,2,1,24.3,1248.0,88.5,5
1026,18,-0.24193776890357704,2,2,1,16.2,995.0,62.1,5
2531,16,-0.21845768605474258,3,2,1,21.64,1461.0,84.8,5
2070,16,0.11243288885650367,2,2,1,20.92,998.0,67.1,5
3019,19,0.20008602128332387,3,2,1,26.0,1498.0,98.6,5
1767,20,-0.3316397933008742,2,2,1,18.6,1197.0,81.83,5
3392,22,-0.5154812819245762,2,2,1,18.6,1197.0,81.83,5
2380,21,-0.2929628486175398,2,1,1,14.84,1598.0,103.52,5
5418,17,0.2915739782538175,3,2,2,22.32,1582.0,126.32,5
5363,22,-0.13068403057083552,3,2,1,16.0,2179.0,140.0,7
2802,21,-0.5120956796845902,2,2,1,16.1,1197.0,85.0,5
2618,12,0.7677824900871781,3,2,1,19.09,1396.0,69.0,5
2158,18,-0.00809016823037411,3,2,1,21.79,1248.0,88.73,5
2177,19,0.40826221079702185,2,2,1,22.74,796.0,47.3,5
4808,16,0.3958592925586268,3,2,1,22.9,1248.0,74.0,5
1217,9,-0.03000345133707916,2,2,2,17.7,1497.0,78.0,5
2617,16,-0.04093817960732498,2,2,1,17.5,1298.0,85.8,5
1349,19,-0.5340089627912953,3,1,1,18.88,1995.0,184.0,5
3172,21,-0.48251274749053846,2,2,1,18.9,1197.0,81.86,5
4469,14,1.0679615987243773,3,2,1,21.43,1364.0,87.2,5
1855,15,0.45208877701043193,3,1,2,22.69,1995.0,190.0,5
5638,20,-0.20690938585750904,2,2,1,18.0,1198.0,86.7,5
2706,18,0.014184684047591573,3,1,1,18.18,2967.0,250.0,4
2844,11,0.3425223614769067,2,2,2,17.3,1061.0,64.0,5
959,21,-0.4335584730301594,2,1,1,18.9,1197.0,82.0,5
566,19,-0.23445438272263727,3,1,1,16.36,2179.0,187.7,5
5796,20,-0.3477460563843024,2,2,1,18.78,999.0,74.0,5
564,19,0.05372720341364084,3,2,1,27.3,1498.0,98.6,5
2753,17,0.3689059543373796,2,2,1,18.5,1197.0,82.85,5
3542,13,0.3081513769240398,2,2,1,17.0,1497.0,118.0,5
2035,19,-0.2600929239574822,3,2,1,24.0,1120.0,70.0,5
5275,19,0.020243706826595518,2,2,1,23.1,998.0,67.04,5
141,18,-0.15004441619560943,3,2,1,25.8,1498.0,98.6,5
4553,21,-0.36965933949100743,2,1,1,13.0,1591.0,121.3,5
1719,16,-0.15903981891091185,2,2,1,17.6,1496.0,88.7,5
2870,18,-0.15323279888763502,2,2,1,18.0,1198.0,86.7,5
2682,22,-0.44064742011517843,3,2,1,22.54,1396.0,88.73,5
3208,17,0.2110426628366764,3,2,1,15.1,2179.0,140.0,7
354,15,-0.41348590570441757,2,2,2,18.0,995.0,62.0,5
2321,18,-0.1395698668706044,2,2,1,15.04,1598.0,103.2,5
5690,23,-0.5918490735514433,2,2,1,14.0,796.0,35.0,5
4371,19,-0.08544405759704293,2,1,1,19.12,1373.0,91.1,5
3727,17,-0.3039194901708923,3,1,1,13.2,2400.0,215.0,5
3235,19,-0.2710495655108347,3,1,1,9.0,1984.0,181.0,5
920,19,0.9999208546780581,3,2,1,25.0,1396.0,69.01,5
2304,19,-0.10669994221054684,3,1,1,17.05,1995.0,184.0,5
5864,18,0.12338953040985619,3,2,1,19.6,1461.0,108.45,5
1078,19,-0.5283991623159788,2,1,1,8.6,2706.0,265.0,2
4756,14,-0.2599833575419487,3,1,1,12.4,2698.0,179.5,5
2347,17,-0.24913628240412966,3,2,2,22.7,1498.0,89.84,5
2955,16,-0.20530971619071955,3,2,1,20.77,1248.0,88.8,7
3858,20,-0.17077438201455242,2,2,1,20.73,1373.0,91.1,5
2193,20,-0.1805586629216962,3,1,1,9.0,1984.0,181.0,5
1584,14,0.8355712313777702,3,2,2,11.5,2982.0,171.0,7
2258,17,0.2110426628366764,3,1,1,18.48,1995.0,177.0,5
3849,15,0.14530281351656124,2,2,2,17.0,1197.0,80.0,5
4510,18,-0.39157262259771247,3,1,1,18.88,1995.0,184.0,5
5990,12,0.2986957952634966,3,2,3,13.93,2179.0,138.0,7
3003,18,-0.00809016823037411,2,2,1,17.01,1591.0,121.3,5
702,21,0.17285876702324285,2,2,1,18.9,1197.0,82.0,5
5639,17,-0.38061598104435995,2,2,1,16.47,1198.0,73.9,5
1227,17,-0.10669994221054684,2,1,1,14.59,1997.0,245.0,5
2345,18,0.2933489541854606,3,2,1,22.9,1248.0,74.0,5
1628,8,-0.5120956796845902,2,2,2,16.1,796.0,37.0,4
2666,19,0.01382311487633094,2,2,1,17.5,1197.0,85.8,5
5773,15,-0.07383001755048926,2,2,1,15.5,1586.0,103.3,5
938,21,0.05512965353246996,3,2,1,19.67,1582.0,126.2,5
811,19,0.06860632264309356,3,2,1,24.2,1498.0,98.6,7
3986,22,-0.2851945897562128,2,2,1,18.16,1196.0,86.8,5
4124,17,0.45208877701043193,2,2,1,16.8,1497.0,116.3,5
2175,17,0.13391886294262798,3,2,1,25.8,1498.0,98.6,5
361,15,0.26582587060343904,3,2,1,23.08,1461.0,63.1,5
3440,18,0.12748731435081004,3,2,1,22.7,1498.0,89.84,5
3913,15,-0.25036342625810515,3,2,1,21.1,1248.0,73.9,5
5370,18,-0.4792257550245327,2,2,1,16.47,1198.0,74.0,5
2328,21,70.5745947184666,3,1,1,15.97,2993.0,258.0,5
2554,6,0.4411321354570794,3,2,2,18.7,1896.0,66.0,5
3540,20,0.03573639798303599,3,1,1,12.51,2179.0,187.7,7
1280,14,-0.4463558303644751,2,2,1,18.5,1197.0,80.0,5
5555,14,0.18166790683213827,2,2,2,21.1,1197.0,85.8,5
5556,17,-0.3367894148309499,2,2,1,18.9,1197.0,82.0,5
1397,20,-0.2528724971738229,3,1,1,15.97,2993.0,258.0,7
4669,12,-0.09574330065719432,3,1,2,16.77,2967.0,241.38,5
779,14,-0.45634828746113265,2,2,1,18.6,1199.0,79.4,5
4457,17,-0.19435307463736703,3,2,1,19.87,1461.0,83.8,5
4183,16,0.6712216080774824,3,2,2,22.3,1248.0,74.0,5
3416,19,-0.4353991888111226,2,2,1,21.1,814.0,55.2,5
940,21,-0.07383001755048926,3,2,1,16.3,1956.0,170.0,5
3584,22,-0.18117223484868394,3,2,1,17.1,1956.0,170.0,5
2978,14,-0.1790137764626735,2,1,3,8.0,4806.0,394.3,4
5070,14,-0.3086746726050473,2,1,1,19.2,1197.0,80.0,5
1333,16,0.5287852678838997,3,2,2,21.27,1396.0,88.76,5
2215,13,0.10147624730315113,3,2,2,23.0,1396.0,90.0,5
2703,10,0.3410870414334175,3,2,1,12.7,2609.0,116.6,8
5540,20,-0.23792763809505002,3,2,1,19.67,1582.0,126.2,5
4661,19,-0.2600929239574822,3,1,1,17.9,2143.0,136.0,5
60,21,-0.40252926415106505,3,2,1,13.68,2393.0,147.8,8
3936,17,0.4027838900203456,3,2,1,20.54,1598.0,103.6,5
330,13,-0.23817964085077714,2,1,3,16.95,1197.0,78.9,5
1387,20,0.018786473499999633,2,2,1,16.47,1198.0,74.0,5
987,12,0.060125882080798713,4,2,1,17.3,1061.0,57.5,5
3371,19,-0.09574330065719432,2,2,1,18.9,1197.0,81.86,5
2064,19,-0.19435307463736703,3,2,1,19.67,1582.0,126.2,5
4764,20,0.06448662541903302,2,2,1,21.1,814.0,55.2,5
4055,18,0.10147624730315113,3,1,1,13.0,2987.0,261.5,5
2757,22,-0.41782473575954515,3,1,1,19.27,2143.0,167.62,5
5580,20,0.09463930297385917,3,2,1,24.5,1498.0,98.6,7
671,17,-0.23599926918165998,2,1,1,17.5,1498.0,99.6,5
2528,20,0.002866473322978414,3,1,1,18.0,2993.0,255.0,7
1371,16,0.07846730004111084,3,2,1,22.32,1582.0,126.32,5
5393,14,-0.1477654347525121,2,2,1,18.9,1197.0,81.86,5
4268,15,0.6712216080774824,3,2,2,22.9,1248.0,74.0,5
4446,20,-0.09574330065719432,5,1,1,110.0,72.0,41.0,5
3852,16,-0.03440802124152688,3,1,1,22.69,1995.0,190.0,5
3974,18,-0.18339643308401452,2,2,2,20.4,1197.0,81.8,5
2348,19,-0.24808444481500783,3,2,1,15.1,2179.0,140.0,7
4276,18,-0.14376626058553843,3,2,1,20.77,1248.0,88.76,7
93,17,-0.019046809783726637,3,2,1,22.7,1498.0,89.84,5
3705,23,-0.3224252577545047,3,1,1,17.9,2143.0,170.0,5
3380,14,-0.210514120928562,2,1,1,11.3,2360.0,170.0,5
1351,19,-0.1546900322142309,2,2,1,20.73,1373.0,91.1,5
2013,22,-0.5849135194481712,2,1,1,18.9,1197.0,81.86,5
271,21,-0.0740272370984496,3,1,1,16.55,2993.0,258.0,5
1071,21,0.40609279576945806,3,2,2,25.83,1498.0,99.0,5
441,18,-0.4792257550245327,2,2,1,13.7,1399.0,98.79,8
3001,18,-0.32583277327759735,3,2,1,23.4,1248.0,74.0,5
689,13,0.05764968108974104,2,2,2,17.0,1197.0,80.0,5
1684,18,-0.2688582372001642,2,1,1,15.74,1591.0,121.3,5
5733,16,0.1832566198573744,2,2,1,15.6,1196.0,70.0,5
2389,22,-0.3751376602676837,3,1,1,16.0,2179.0,140.0,7
1342,20,-0.39157262259771247,3,2,1,26.59,1248.0,74.0,5
5518,20,-0.41228067513354877,2,1,1,17.44,1998.0,189.08,4
3091,19,-0.4792257550245327,2,2,1,16.8,796.0,34.2,8
5502,16,0.006076769298110704,2,2,1,18.2,998.0,67.1,5
4408,14,-0.5120956796845902,2,2,1,22.5,998.0,67.04,5
2997,14,-0.09574330065719432,2,2,1,20.36,1197.0,78.9,5
2297,20,-0.566878887451353,2,2,1,18.88,1499.0,110.4,5
1539,16,0.9780075715713531,3,2,2,21.12,1248.0,88.8,5
1083,19,-0.15052650842395693,3,2,1,21.43,1364.0,87.2,5
1668,18,-0.07383001755048926,3,1,1,13.0,2143.0,204.0,5
3838,22,-0.32867054343991564,3,2,1,24.3,1248.0,88.5,5
4400,15,-0.1395698668706044,2,2,1,15.26,1598.0,103.5,5
2868,17,0.11243288885650367,3,2,1,23.4,1248.0,74.0,5
944,11,0.18912937972997135,2,2,2,15.0,1586.0,104.68,5
2092,17,0.13802760352513516,3,2,1,20.0,1399.0,68.0,5
2278,14,-0.04096009289043169,4,2,2,13.45,1086.0,62.1,5
2144,14,0.2110426628366764,3,1,2,11.4,2953.0,153.86,7
128,11,-0.12094357622990512,2,2,2,10.8,2354.0,152.0,5
1897,17,-0.20530971619071955,3,2,1,21.64,1461.0,84.8,5
4811,21,-0.3302263865404917,3,2,1,16.55,2498.0,105.0,6
3082,16,0.202452655858848,3,2,2,17.5,1896.0,106.0,5
5187,18,-0.11046902690490011,2,1,1,15.74,1591.0,121.3,5
4903,18,-0.48142803997675654,2,2,1,21.1,814.0,55.2,5
1693,15,-0.1395698668706044,2,1,1,13.7,1798.0,157.75,5
3773,19,-0.4792257550245327,2,1,1,18.9,1197.0,82.0,5
3403,22,-0.5033961062912283,2,1,1,19.0,1199.0,88.7,5
4503,20,-0.17609930980948174,2,1,1,18.0,1497.0,117.3,5
4304,19,0.03573639798303599,3,2,1,20.14,1498.0,88.8,5
1494,20,-0.007049287282805621,3,2,1,21.66,1498.0,108.62,5
2566,18,-0.14912405830512782,3,2,1,12.05,2179.0,120.0,8
4635,22,-0.23000598625197616,3,2,1,21.19,1396.0,88.73,5
460,20,-0.5690702157620234,2,2,1,18.6,1197.0,81.83,5
2979,19,-0.09574330065719432,3,2,1,17.8,1248.0,75.0,5
1963,21,-0.2600929239574822,3,1,1,17.9,2143.0,136.0,5
5000,19,0.11450369411008729,3,2,1,23.59,1364.0,67.06,5
2052,17,-0.00809016823037411,3,2,2,19.01,1461.0,108.45,5
849,13,-0.11721831810176526,3,1,2,16.77,2967.0,241.38,5
4968,22,-0.6216620952181156,2,1,1,23.84,1199.0,83.83,5
2176,19,-0.20318412772936917,2,2,1,15.04,1598.0,103.2,5
2154,18,-0.0726467002627272,3,2,1,19.01,1461.0,108.45,5
2208,19,-0.14729429916571796,2,2,1,18.9,998.0,67.1,5
2223,11,-0.18339643308401452,2,2,3,18.2,998.0,67.1,5
1105,12,-0.052639872786305476,2,2,2,18.9,998.0,67.1,5
454,19,0.24263066043499174,3,2,1,12.8,2494.0,102.0,7
2907,19,-0.3587026979376549,3,1,1,14.47,2993.0,301.73,5
2517,20,-0.24913628240412966,2,2,1,17.43,1396.0,105.5,5
1028,18,0.2877391537101441,3,1,1,11.3,2987.0,254.8,7
4096,21,-0.38884441885092774,2,1,1,19.16,2487.0,175.67,5
1487,15,-0.23817964085077714,3,2,1,23.0,1396.0,90.0,5
4630,15,0.2548692290500865,3,1,2,12.35,2179.0,187.74,5
5017,17,0.05167831144316391,3,2,1,11.5,2982.0,171.0,7
280,20,-0.29047569098492876,2,2,1,22.74,796.0,47.3,5
3531,21,-0.3431771368565544,2,1,1,18.9,1197.0,82.0,5
4955,10,0.23306551235891496,2,2,2,20.4,1197.0,81.8,5
1880,16,0.2110426628366764,3,2,1,17.8,1399.0,68.0,5
2737,5,1.5477529323456845,2,2,1,12.0,1120.0,81.8,5
6016,16,-0.04096009289043169,3,2,2,14.0,2498.0,112.0,8
2942,19,-0.2820062070641872,2,1,1,23.1,998.0,67.04,5
4888,20,-0.12345264714562285,3,2,1,25.8,1498.0,98.6,5
5907,21,-0.2635333094052349,3,1,1,19.6,1461.0,108.45,5
4848,17,0.2986957952634966,3,1,1,11.79,2179.0,120.0,8
1143,17,-0.39157262259771247,3,2,1,17.8,1248.0,74.0,5
2957,20,-0.19435307463736703,2,2,1,19.69,1198.0,67.04,5
5811,14,-0.25897534651904025,2,1,1,12.6,1798.0,161.6,5
5335,20,-0.2641030547660092,2,2,1,17.8,1497.0,117.3,5
1283,13,-0.20530971619071955,2,2,1,20.36,1197.0,78.9,5
3052,20,-0.09574330065719432,3,2,1,25.4,1186.0,73.97,5
3405,18,0.3211130838816559,2,1,1,10.1,2354.0,152.0,5
1558,21,-0.3982671305868109,2,2,1,17.0,1198.0,73.75,5
5687,16,0.41921885235037437,3,2,1,23.2,1248.0,73.94,5
3990,18,0.024779756429683466,3,2,1,23.4,1248.0,74.0,5
3253,20,0.03263566842343722,3,2,1,22.7,1598.0,118.0,5
5552,18,0.32060907837020164,3,1,1,14.69,2993.0,258.0,5
3322,20,-0.4353991888111226,2,1,1,15.5,1198.0,86.7,5
5594,16,0.3204118588222413,3,2,1,21.64,1461.0,84.8,5
2849,19,-0.39157262259771247,2,2,1,16.8,796.0,34.2,5
4709,2,0.49591534322384206,2,2,2,15.0,970.0,63.0,5
4875,12,0.23295594594338145,2,2,1,13.5,1799.0,130.0,5
1870,15,0.01382311487633094,3,2,1,11.5,2982.0,171.0,7
5833,19,-0.019046809783726637,3,2,1,22.77,1498.0,98.59,5
3899,17,0.18912937972997135,3,1,2,16.55,1968.0,147.51,5
1818,18,-0.23817964085077714,2,2,1,18.9,1197.0,82.0,5
4119,18,-0.2167265366893129,2,2,1,22.5,998.0,67.04,5
2446,21,-0.36965933949100743,3,1,1,17.9,2143.0,170.0,5
5475,15,0.18912937972997135,3,2,1,20.0,1399.0,68.0,5
682,20,-0.45318181805221375,2,2,1,18.7,1199.0,88.7,5
766,20,-0.4863366153926585,3,1,1,18.88,1995.0,184.0,5
1692,22,-0.5297030026608278,2,2,1,18.9,1197.0,81.86,5
5088,15,-0.16492353542506216,2,1,1,10.5,5000.0,503.0,4
661,18,0.05764968108974104,3,2,1,24.0,1120.0,70.0,5
429,17,-0.23817964085077714,3,2,1,23.59,1364.0,67.04,5
2663,17,-0.24913628240412966,3,2,1,22.7,1498.0,89.84,5
4481,19,-0.4353991888111226,3,1,1,18.19,1968.0,174.5,5
1267,15,0.7150481742908925,3,2,1,23.03,1396.0,69.0,5
2916,23,-0.5749758455592804,3,2,1,16.3,1956.0,170.0,5
386,11,-0.08524683804908259,2,2,1,17.0,1086.0,63.0,5
3759,21,-0.5120956796845902,2,2,1,24.07,998.0,67.1,5
1110,22,-0.5387751018670037,2,2,1,23.84,1199.0,84.0,5
1632,10,-0.3469133516262476,2,2,1,13.8,1299.0,70.0,5
1975,16,2.4461975397205915,2,2,1,13.14,1798.0,160.0,5
4911,16,0.11243288885650367,2,2,1,16.8,1497.0,116.3,5
3183,22,-0.38198556123852906,2,1,1,13.0,1591.0,121.3,5
4029,19,-0.2600929239574822,2,1,1,10.1,2354.0,152.0,5
4754,19,-0.4063421754116317,2,2,1,22.74,796.0,47.3,5
5391,16,0.2559977631300818,3,2,1,15.1,2179.0,140.0,7
1655,18,0.23295594594338145,2,1,1,13.7,1798.0,157.75,5
1191,20,-0.055181813626683264,3,2,1,23.59,1364.0,67.04,5
808,17,0.02115310807552378,2,2,1,16.8,1497.0,116.3,5
5984,16,0.05458182145480233,2,1,1,11.74,1796.0,186.0,5
5207,21,-0.061722928634034724,2,1,1,22.5,999.0,67.0,5
3248,15,0.0001492262177469877,2,2,1,16.47,1198.0,73.9,5
3129,18,0.17448034997313902,1,2,1,33.54,998.0,67.04,5
126,13,-0.3329326770041698,2,1,1,11.7,1796.0,178.0,5
5757,21,-0.3039194901708923,3,2,1,13.68,2393.0,147.8,7
3735,14,0.23295594594338145,3,1,1,22.69,1995.0,190.0,5
4385,19,-0.05191673444378421,3,2,1,27.39,1248.0,74.0,5
4664,15,-0.061996844672868534,2,2,1,18.6,1197.0,85.8,5
1805,21,-0.20530971619071955,3,2,1,22.95,1248.0,74.0,5
974,17,0.10147624730315113,3,2,2,22.07,1199.0,73.9,5
3075,22,-0.588792170558058,2,1,1,14.28,1798.0,138.03,5
2951,16,0.1831141835171808,2,2,1,17.5,1197.0,85.8,5
5982,20,-0.2162663577440721,3,1,1,17.6,2179.0,153.86,7
1899,19,-0.18339643308401452,2,2,1,17.0,1197.0,80.0,5
1492,12,0.12338953040985619,2,2,1,13.1,1997.0,141.1,5
5969,14,0.14530281351656124,3,2,1,12.8,2494.0,102.0,8
3928,16,-0.4737474342478564,2,2,1,17.5,1298.0,85.8,5
5366,20,0.15625945506991376,3,2,1,13.68,2393.0,147.8,7
5548,18,-0.2602353602976758,2,1,1,18.19,1197.0,103.5,5
2696,21,-0.37178492795235785,2,2,1,18.15,1198.0,82.0,6
71,19,-0.0329727011980377,3,2,1,15.1,2179.0,140.0,7
5170,18,0.8429121812185164,3,2,1,22.7,1498.0,89.84,5
1378,18,-0.13336840775140688,3,2,1,22.54,1396.0,88.76,5
1070,14,0.37978589939985863,3,2,1,23.0,1396.0,90.0,5
4488,16,-0.22722299929742462,3,1,1,14.84,2143.0,170.0,5
1680,15,-0.11081963943460739,2,2,1,24.07,998.0,67.1,5
5367,13,-0.2992848307938242,2,2,1,17.0,1497.0,118.0,5
3828,19,-0.09322327309992323,2,2,1,18.9,998.0,67.1,5
584,16,-0.4770344267138622,3,1,1,15.06,1995.0,177.0,5
879,22,-0.5837959420097292,3,2,1,28.4,1248.0,74.0,5
140,18,-0.15090999087832427,3,1,1,19.27,2143.0,170.0,5
5078,21,-0.4048411155188224,3,2,1,24.3,1248.0,88.5,5
4030,18,-0.04096009289043169,3,2,1,22.7,1498.0,89.84,5
2317,19,-0.09574330065719432,2,2,1,18.6,1197.0,81.83,5
5023,17,-0.3055410731207885,2,2,1,22.74,796.0,47.3,5
3929,21,-0.5062010065288867,2,1,1,18.0,1497.0,117.3,5
905,12,0.3534790030302592,3,2,2,19.3,1248.0,73.9,5
3160,19,0.05451608160548222,2,2,1,22.74,796.0,47.3,5
3398,19,-0.18339643308401452,3,1,1,17.68,1968.0,174.33,5
3973,18,-0.23491456166787808,3,2,1,25.1,1498.0,98.6,5
4020,17,0.6185749454136236,3,2,1,25.2,1248.0,74.0,5
3677,19,0.06970198679842882,3,2,1,15.1,2179.0,140.0,7
613,4,0.7150481742908925,3,2,1,13.6,2523.0,63.0,7
5764,15,0.2110426628366764,2,2,2,20.92,998.0,67.1,5
419,19,-0.41567723401508805,2,2,2,21.1,814.0,55.2,5
2610,20,-0.2191698677557105,2,2,1,19.4,1198.0,86.8,5
730,19,-0.0038170780245666263,3,1,1,18.88,1995.0,184.0,5
2731,13,0.3425223614769067,3,2,2,19.3,1248.0,73.9,5
4155,16,0.7106655176695515,3,2,1,15.1,2179.0,140.0,7
1640,17,0.2389163589484052,3,2,1,12.99,2494.0,100.6,7
2458,14,0.2110426628366764,2,2,1,17.5,1198.0,75.0,5
4814,17,0.10147624730315113,3,1,2,12.39,2179.0,147.51,5
